1;SMJER IZ BIJELO BRDO ZA OSIJEK
348;TENJA 4 SVETE ANE 53;45.49824064;18.7470805
349;TENJA 3 MACEKOVA 48;45.50071155;18.75266703
350;TENJA 3 MACEKOVA 102;45.50029657;18.75861138

352;SMJER IZ TVRÐAVICE (PODRAVLJA) ZA BRIJEST
353;TVRÐAVICA 64;45.57195465;18.6748716
354;TVRÐAVICA 122 JUG;45.57294131;18.68198367
355;TVRÐAVICA 182 B;45.56838847;18.69492555
356;TRPIMIROVA EUROPSKA AVENIJA;45.55629061;18.69604803
357;VUKOVARSKA 23B (ZAGREBAÈKA);45.55631632;18.68983131
358;GAJEV TRG SJEVER;45.55736383;18.68544548
HRVATSKE REPUBLIKE 18;45.55835446;18.67777919
ŽUPANIJSKA 42 KRUŽNI TOK;45.55508054;18.67530369
VINKOVAÈKA MAÈKAMAMA;45.54573488;18.67805541
VINKOVAÈKA 88;45.54074753;18.6739771
VINKOVAÈKA 116;45.53825321;18.67183545
VINKOVAÈKA CESTA CENTRALNO GROBLJE;45.53168135;18.67148182
BRIJEST VINKOVACKA CESTA DOBRA;45.52447987;18.67199394
BRIJEST VINKOVACKA CESTA INA PLIN;45.51911099;18.67328175
BRIJEST OKRETIŠTE;45.51598356;18.67152177

BRIJEST OKRETIŠTE;45.51598356;18.67152177
BRIJEST VINKOVAÈKA CESTA 123;45.52011778;18.67305267
BRIJEST VINKOVAÈKA CESTA / DOBRA 65;45.52471096;18.67197238
VINKOVAÈKA CESTA (CENTRALNO GROBLJE);45.53171714;18.67184985
VINKOVAÈKA CESTING;45.53863699;18.67270366
VINKOVAÈKA NADVOŽNJAK;45.54150328;18.67478265
VINKOVAÈKA MERCATOR;45.54484368;18.67744987
ŽUPANIJSKA 47 ROTOR ISTOK;45.555152;18.67532768
HRVATSKE REPUBLIKE 23;45.55823699;18.67954395
GAJEV TRG JUG;45.55734218;18.68462959
VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
TRPIMIROVA TUÐMANOV MOST;45.55922906;18.69872227
TVRÐAVICA 197 E SJEVER;45.56850569;18.69437428
TVRÐAVICA 155 SJEVER;45.57295856;18.6838178
TVRÐAVICA 47 SJEVER;45.57176028;18.67441774
TVRÐAVICA OKRETIŠTE;45.56871406;18.66981531

VIJENAC PETROVE GORE;45.55742946;18.65275912
SLJEMENSKA 5;45.55701632;18.66016801
GUNDULICEVA 99 ROKOVA;45.55752361;18.66568564
GUNDULICEVA 51 ANNA;45.55596094;18.67329707
HRVATSKE REPUBLIK 23;45.55823699;18.67954395
GAJEV TRG JUG;45.55734218;18.68462959
VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
SVAÈIÆEVA 4 TRŽNICA;45.55181995;18.70513827
DIVALTOVA 118 ARBANAS;45.55030199;18.70682133
SRIJEMSKA BAKARSKA;45.54743357;18.71478292
OPATIJSKA KONZUM;45.54350945;18.71951302
UMAŠKA 15(DOMIC) ISTOK;45.54616464;18.72629472
